0.00    12860000
14.533	10840000
14.583	10840000
14.633	10840000
14.683	10840000
14.733	10840000
14.783	10840000
14.833	10840000
14.883	10840000
14.933	10840000
14.983	10840000
15.033	10840000
15.083	10840000
15.133	10840000
15.183	10840000
15.233	10840000
15.283	10840000
15.333	10840000
15.383	10840000
15.433	10840000
15.483	10840000
15.533	10840000
15.583	10840000
15.633	10840000
15.683	10840000
15.733	10840000
15.783	10840000
15.833	10840000
15.883	10840000
15.933	10840000
15.983	10840000
16.033	10840000
16.083	10840000
16.133	10840000
16.183	10840000
16.233	10840000
16.283	10840000
16.333	10840000
16.383	10840000
16.433	10840000
16.483	10840000
16.533	10840000
16.583	10840000
16.633	10840000
16.683	10840000
16.733	10840000
16.783	10840000
16.833	10840000
16.883	10840000
16.933	10840000
16.983	10840000
17.033	10840000
17.083	10840000
17.133	10840000
17.183	10840000
17.233	10840000
17.283	10840000
17.333	10840000
17.383	10840000
17.433	10840000
17.483	10840000
17.533	10840000
17.583	10840000
17.633	10840000
17.683	10840000
17.733	10840000
17.783	10840000
17.833	10840000
17.883	10840000
17.933	10840000
17.983	10840000
18.033	10840000
18.083	10840000
18.133	10840000
18.183	10840000
18.233	10840000
18.283	10840000
18.333	10840000
18.383	10840000
18.433	10840000
18.483	10840000
18.533	10840000
18.583	10840000
18.633	10840000
18.683	10840000
18.733	10840000
18.783	10840000
18.833	10840000
18.883	10840000
18.933	10840000
18.983	10840000
19.033	10840000
19.083	10840000
19.133	10840000
19.183	10840000
19.233	10840000
19.283	10840000
19.333	10840000
19.383	10840000
19.433	10840000
19.483	10840000
19.533	10840000
19.583	10840000
19.633	10840000
19.683	10840000
19.733	10840000
19.783	10840000
19.833	10840000
19.883	10840000
19.933	10840000
19.983	10840000
20.033	10840000
20.083	10840000
20.133	10840000
20.183	10840000
20.233	10840000
20.283	10840000
20.333	10840000
20.383	10840000
20.433	10840000
20.483	10840000
20.533	10840000
20.583	10840000
20.633	10840000
20.683	10840000
20.733	10840000
20.783	10840000
20.833	10840000
20.883	10840000
20.933	10840000
20.983	10840000
21.033	10840000
21.083	10840000
21.133	10840000
21.183	10840000
21.233	10840000
21.283	10840000
21.333	10840000
21.383	10840000
